id;team_fifa_api_id;team_api_id;date;buildUpPlaySpeed;buildUpPlaySpeedClass;buildUpPlayDribbling;buildUpPlayDribblingClass;buildUpPlayPassing;buildUpPlayPassingClass;buildUpPlayPositioningClass;chanceCreationPassing;chanceCreationPassingClass;chanceCreationCrossing;chanceCreationCrossingClass;chanceCreationShooting;chanceCreationShootingClass;chanceCreationPositioningClass;defencePressure;defencePressureClass;defenceAggression;defenceAggressionClass;defenceTeamWidth;defenceTeamWidthClass;defenceDefenderLineClass
161;234;9772;22/2/2010 0:00;30;Slow;;Little;30;Short;Free Form;50;Normal;55;Normal;65;Normal;Free Form;30;Deep;30;Contain;30;Narrow;Offside Trap
162;234;9772;22/2/2011 0:00;65;Balanced;;Little;35;Mixed;Free Form;65;Normal;55;Normal;51;Normal;Organised;55;Medium;56;Press;60;Normal;Cover
163;234;9772;22/2/2012 0:00;55;Balanced;;Little;48;Mixed;Organised;69;Risky;56;Normal;54;Normal;Organised;61;Medium;51;Press;57;Normal;Cover
164;234;9772;20/9/2013 0:00;65;Balanced;;Little;54;Mixed;Organised;69;Risky;56;Normal;54;Normal;Organised;60;Medium;58;Press;57;Normal;Cover
165;234;9772;19/9/2014 0:00;70;Fast;55;Normal;53;Mixed;Organised;65;Normal;66;Normal;54;Normal;Organised;60;Medium;57;Press;54;Normal;Cover
166;234;9772;10/9/2015 0:00;69;Fast;55;Normal;53;Mixed;Organised;65;Normal;66;Normal;54;Normal;Organised;60;Medium;57;Press;54;Normal;Cover
167;88;8658;22/2/2010 0:00;70;Fast;;Little;70;Long;Organised;70;Risky;70;Lots;70;Lots;Organised;70;High;70;Double;70;Wide;Cover
168;88;8658;22/2/2011 0:00;45;Balanced;;Little;60;Mixed;Organised;35;Normal;50;Normal;40;Normal;Organised;30;Deep;60;Press;45;Normal;Cover
169;88;8658;22/2/2012 0:00;51;Balanced;;Little;55;Mixed;Organised;41;Normal;62;Normal;56;Normal;Organised;42;Medium;48;Press;54;Normal;Cover
170;88;8658;20/9/2013 0:00;56;Balanced;;Little;57;Mixed;Organised;45;Normal;71;Lots;41;Normal;Organised;42;Medium;44;Press;54;Normal;Cover
171;88;8658;19/9/2014 0:00;56;Balanced;39;Normal;79;Long;Organised;77;Risky;71;Lots;56;Normal;Organised;42;Medium;48;Press;54;Normal;Cover
172;88;8658;10/9/2015 0:00;56;Balanced;32;Little;75;Long;Organised;77;Risky;62;Normal;64;Normal;Organised;42;Medium;47;Press;54;Normal;Cover
173;3;8655;22/2/2010 0:00;55;Balanced;;Little;70;Long;Organised;60;Normal;70;Lots;55;Normal;Organised;45;Medium;70;Double;45;Normal;Cover
174;3;8655;22/2/2011 0:00;55;Balanced;;Little;65;Mixed;Organised;50;Normal;50;Normal;35;Normal;Organised;45;Medium;60;Press;55;Normal;Cover
175;3;8655;22/2/2012 0:00;57;Balanced;;Little;57;Mixed;Organised;55;Normal;45;Normal;40;Normal;Organised;42;Medium;50;Press;38;Normal;Cover
176;3;8655;20/9/2013 0:00;44;Balanced;;Little;64;Mixed;Organised;55;Normal;52;Normal;40;Normal;Organised;42;Medium;50;Press;38;Normal;Cover
177;3;8655;19/9/2014 0:00;44;Balanced;31;Little;62;Mixed;Organised;63;Normal;61;Normal;40;Normal;Organised;50;Medium;50;Press;47;Normal;Cover
178;3;8655;10/9/2015 0:00;60;Balanced;60;Normal;65;Mixed;Organised;59;Normal;58;Normal;42;Normal;Organised;50;Medium;50;Press;57;Normal;Cover
179;1926;8483;22/2/2010 0:00;70;Fast;;Little;70;Long;Organised;70;Risky;70;Lots;65;Normal;Organised;70;High;70;Double;70;Wide;Cover
180;1926;8483;22/2/2011 0:00;70;Fast;;Little;30;Short;Organised;65;Normal;30;Little;65;Normal;Organised;45;Medium;50;Press;45;Normal;Cover
181;1926;8483;22/2/2012 0:00;45;Balanced;;Little;52;Mixed;Organised;60;Normal;58;Normal;58;Normal;Organised;49;Medium;52;Press;54;Normal;Cover
182;1926;8483;20/9/2013 0:00;45;Balanced;;Little;52;Mixed;Organised;60;Normal;58;Normal;58;Normal;Organised;49;Medium;52;Press;54;Normal;Cover
183;1926;8483;19/9/2014 0:00;67;Fast;44;Normal;72;Long;Organised;70;Risky;48;Normal;58;Normal;Organised;39;Medium;38;Press;54;Normal;Cover
184;1926;8483;10/9/2015 0:00;62;Balanced;36;Normal;64;Mixed;Organised;59;Normal;43;Normal;64;Normal;Organised;39;Medium;38;Press;54;Normal;Cover
185;1898;8613;10/9/2015 0:00;47;Balanced;56;Normal;50;Mixed;Organised;37;Normal;38;Normal;53;Normal;Organised;32;Deep;62;Press;54;Normal;Cover
186;160;9911;22/2/2010 0:00;50;Balanced;;Little;65;Mixed;Organised;55;Normal;45;Normal;50;Normal;Organised;40;Medium;60;Press;40;Normal;Cover
187;160;9911;22/2/2011 0:00;55;Balanced;;Little;56;Mixed;Organised;55;Normal;49;Normal;52;Normal;Organised;48;Medium;60;Press;56;Normal;Cover
188;160;9911;22/2/2012 0:00;40;Balanced;;Little;48;Mixed;Organised;51;Normal;54;Normal;37;Normal;Organised;34;Medium;53;Press;49;Normal;Cover
189;160;9911;20/9/2013 0:00;40;Balanced;;Little;48;Mixed;Organised;51;Normal;54;Normal;37;Normal;Organised;40;Medium;53;Press;41;Normal;Cover
190;160;9911;19/9/2014 0:00;38;Balanced;54;Normal;48;Mixed;Organised;51;Normal;54;Normal;36;Normal;Organised;34;Medium;53;Press;49;Normal;Cover
191;160;9911;10/9/2015 0:00;69;Fast;38;Normal;57;Mixed;Organised;66;Normal;40;Normal;66;Normal;Organised;58;Medium;47;Press;67;Wide;Cover
192;189;9857;22/2/2010 0:00;65;Balanced;;Little;55;Mixed;Organised;30;Safe;70;Lots;65;Normal;Organised;55;Medium;30;Contain;50;Normal;Offside Trap
193;189;9857;22/2/2011 0:00;65;Balanced;;Little;35;Mixed;Organised;35;Normal;35;Normal;50;Normal;Organised;30;Deep;50;Press;50;Normal;Cover
194;189;9857;22/2/2012 0:00;40;Balanced;;Little;50;Mixed;Organised;35;Normal;35;Normal;50;Normal;Organised;35;Medium;45;Press;50;Normal;Cover
195;189;9857;20/9/2013 0:00;63;Balanced;;Little;48;Mixed;Organised;49;Normal;63;Normal;63;Normal;Free Form;43;Medium;43;Press;48;Normal;Cover
196;189;9857;19/9/2014 0:00;63;Balanced;53;Normal;48;Mixed;Organised;32;Safe;48;Normal;52;Normal;Organised;28;Deep;54;Press;48;Normal;Cover
197;189;9857;10/9/2015 0:00;63;Balanced;53;Normal;48;Mixed;Organised;32;Safe;48;Normal;52;Normal;Organised;30;Deep;54;Press;48;Normal;Cover
198;4;8559;22/2/2010 0:00;55;Balanced;;Little;70;Long;Organised;70;Risky;70;Lots;45;Normal;Organised;35;Medium;70;Double;35;Normal;Cover
199;4;8559;22/2/2011 0:00;45;Balanced;;Little;70;Long;Organised;55;Normal;70;Lots;50;Normal;Organised;40;Medium;55;Press;50;Normal;Cover
200;4;8559;22/2/2012 0:00;57;Balanced;;Little;56;Mixed;Organised;45;Normal;54;Normal;54;Normal;Organised;48;Medium;48;Press;58;Normal;Cover
201;4;8559;20/9/2013 0:00;57;Balanced;;Little;53;Mixed;Organised;42;Normal;38;Normal;54;Normal;Organised;39;Medium;48;Press;58;Normal;Cover
202;4;8559;19/9/2014 0:00;57;Balanced;37;Normal;73;Long;Organised;72;Risky;43;Normal;56;Normal;Organised;39;Medium;48;Press;58;Normal;Cover
203;4;8559;10/9/2015 0:00;57;Balanced;34;Normal;61;Mixed;Organised;72;Risky;60;Normal;38;Normal;Organised;39;Medium;48;Press;58;Normal;Cover
204;59;9827;22/2/2010 0:00;70;Fast;;Little;35;Mixed;Organised;70;Risky;50;Normal;70;Lots;Organised;55;Medium;70;Double;70;Wide;Offside Trap
205;59;9827;22/2/2011 0:00;50;Balanced;;Little;35;Mixed;Organised;50;Normal;65;Normal;65;Normal;Organised;55;Medium;45;Press;65;Normal;Cover
206;59;9827;22/2/2012 0:00;49;Balanced;;Little;37;Mixed;Organised;49;Normal;64;Normal;51;Normal;Organised;44;Medium;46;Press;49;Normal;Cover
207;59;9827;20/9/2013 0:00;49;Balanced;;Little;37;Mixed;Organised;49;Normal;64;Normal;51;Normal;Organised;44;Medium;46;Press;49;Normal;Cover
208;59;9827;19/9/2014 0:00;38;Balanced;49;Normal;36;Mixed;Organised;49;Normal;55;Normal;51;Normal;Organised;37;Medium;33;Contain;49;Normal;Cover
209;59;9827;10/9/2015 0:00;51;Balanced;40;Normal;48;Mixed;Organised;49;Normal;63;Normal;44;Normal;Organised;57;Medium;52;Press;49;Normal;Cover
210;22;9789;22/2/2010 0:00;70;Fast;;Little;45;Mixed;Organised;70;Risky;34;Normal;66;Normal;Free Form;54;Medium;70;Double;53;Normal;Offside Trap
211;22;9789;22/2/2011 0:00;73;Fast;;Little;43;Mixed;Organised;60;Normal;53;Normal;64;Normal;Organised;59;Medium;67;Double;46;Normal;Cover
212;22;9789;22/2/2012 0:00;71;Fast;;Little;45;Mixed;Organised;67;Risky;44;Normal;70;Lots;Free Form;58;Medium;69;Double;46;Normal;Cover
213;22;9789;20/9/2013 0:00;74;Fast;;Little;45;Mixed;Organised;70;Risky;48;Normal;76;Lots;Organised;60;Medium;70;Double;48;Normal;Cover
214;22;9789;19/9/2014 0:00;76;Fast;33;Little;61;Mixed;Organised;53;Normal;44;Normal;73;Lots;Free Form;60;Medium;68;Double;43;Normal;Cover
215;22;9789;10/9/2015 0:00;71;Fast;37;Normal;40;Mixed;Organised;70;Risky;44;Normal;49;Normal;Free Form;65;Medium;71;Double;40;Normal;Cover
216;23;9788;22/2/2010 0:00;65;Balanced;;Little;45;Mixed;Organised;50;Normal;70;Lots;65;Normal;Organised;55;Medium;40;Press;65;Normal;Cover
217;23;9788;22/2/2011 0:00;63;Balanced;;Little;46;Mixed;Organised;60;Normal;51;Normal;61;Normal;Organised;49;Medium;58;Press;49;Normal;Cover
218;23;9788;22/2/2012 0:00;57;Balanced;;Little;64;Mixed;Organised;54;Normal;48;Normal;55;Normal;Organised;33;Deep;43;Press;38;Normal;Cover
219;23;9788;20/9/2013 0:00;76;Fast;;Little;40;Mixed;Organised;66;Normal;48;Normal;30;Little;Free Form;33;Deep;53;Press;41;Normal;Cover
220;23;9788;19/9/2014 0:00;31;Slow;53;Normal;32;Short;Organised;38;Normal;26;Little;49;Normal;Free Form;43;Medium;50;Press;41;Normal;Cover
221;23;9788;10/9/2015 0:00;31;Slow;53;Normal;32;Short;Organised;38;Normal;26;Little;49;Normal;Free Form;41;Medium;48;Press;39;Normal;Cover
222;111376;4170;22/2/2010 0:00;45;Balanced;;Little;30;Short;Organised;35;Normal;55;Normal;60;Normal;Organised;70;High;60;Press;70;Wide;Offside Trap
223;111376;4170;22/2/2011 0:00;50;Balanced;;Little;35;Mixed;Organised;35;Normal;65;Normal;65;Normal;Organised;35;Medium;55;Press;65;Normal;Cover
224;111376;4170;22/2/2012 0:00;49;Balanced;;Little;37;Mixed;Organised;47;Normal;57;Normal;50;Normal;Organised;45;Medium;44;Press;66;Normal;Cover
225;1943;8678;22/2/2010 0:00;70;Fast;;Little;70;Long;Organised;70;Risky;70;Lots;60;Normal;Organised;70;High;70;Double;70;Wide;Cover
226;1943;8678;22/2/2011 0:00;51;Balanced;;Little;66;Mixed;Organised;68;Risky;33;Little;47;Normal;Organised;27;Deep;46;Press;48;Normal;Cover
227;1943;8678;22/2/2012 0:00;46;Balanced;;Little;46;Mixed;Organised;54;Normal;60;Normal;52;Normal;Organised;48;Medium;50;Press;62;Normal;Cover
228;1943;8678;20/9/2013 0:00;39;Balanced;;Little;38;Mixed;Organised;54;Normal;43;Normal;52;Normal;Organised;48;Medium;50;Press;62;Normal;Cover
229;1943;8678;19/9/2014 0:00;47;Balanced;44;Normal;48;Mixed;Organised;46;Normal;48;Normal;41;Normal;Organised;48;Medium;50;Press;62;Normal;Cover
230;1943;8678;10/9/2015 0:00;47;Balanced;36;Normal;47;Mixed;Organised;49;Normal;45;Normal;47;Normal;Organised;48;Medium;50;Press;62;Normal;Cover
231;1896;10264;22/2/2010 0:00;30;Slow;;Little;30;Short;Organised;55;Normal;50;Normal;60;Normal;Organised;30;Deep;30;Contain;30;Narrow;Cover
232;1896;10264;22/2/2011 0:00;30;Slow;;Little;30;Short;Organised;55;Normal;50;Normal;60;Normal;Organised;40;Medium;60;Press;50;Normal;Cover
233;1896;10264;22/2/2012 0:00;53;Balanced;;Little;46;Mixed;Organised;53;Normal;53;Normal;52;Normal;Organised;23;Deep;48;Press;39;Normal;Cover
234;1896;10264;20/9/2013 0:00;66;Balanced;;Little;54;Mixed;Organised;53;Normal;53;Normal;52;Normal;Organised;25;Deep;56;Press;39;Normal;Cover
235;1896;10264;19/9/2014 0:00;53;Balanced;35;Normal;55;Mixed;Organised;53;Normal;65;Normal;39;Normal;Organised;25;Deep;56;Press;39;Normal;Cover
236;1896;10264;10/9/2015 0:00;55;Balanced;35;Normal;55;Mixed;Organised;62;Normal;65;Normal;39;Normal;Organised;25;Deep;56;Press;39;Normal;Cover
237;190;9858;22/2/2010 0:00;30;Slow;;Little;30;Short;Organised;35;Normal;50;Normal;70;Lots;Free Form;45;Medium;30;Contain;55;Normal;Offside Trap
238;190;9858;22/2/2011 0:00;30;Slow;;Little;50;Mixed;Organised;50;Normal;65;Normal;65;Normal;Organised;45;Medium;45;Press;55;Normal;Cover
239;190;9858;22/2/2012 0:00;35;Balanced;;Little;35;Mixed;Organised;35;Normal;20;Little;65;Normal;Organised;35;Medium;45;Press;50;Normal;Cover
240;190;9858;20/9/2013 0:00;42;Balanced;;Little;43;Mixed;Organised;45;Normal;25;Little;75;Lots;Free Form;41;Medium;52;Press;62;Normal;Cover
241;190;9858;19/9/2014 0:00;42;Balanced;56;Normal;27;Short;Organised;54;Normal;25;Little;75;Lots;Organised;41;Medium;52;Press;57;Normal;Cover
242;190;9858;10/9/2015 0:00;42;Balanced;56;Normal;43;Mixed;Organised;41;Normal;48;Normal;69;Lots;Organised;41;Medium;52;Press;57;Normal;Cover
243;378;8521;22/2/2010 0:00;50;Balanced;;Little;40;Mixed;Organised;30;Safe;40;Normal;60;Normal;Organised;70;High;70;Double;70;Wide;Cover
244;378;8521;22/2/2011 0:00;65;Balanced;;Little;35;Mixed;Organised;50;Normal;65;Normal;50;Normal;Organised;55;Medium;45;Press;65;Normal;Cover
245;378;8521;22/2/2012 0:00;64;Balanced;;Little;62;Mixed;Organised;49;Normal;53;Normal;66;Normal;Organised;44;Medium;34;Press;51;Normal;Cover
246;378;8521;20/9/2013 0:00;59;Balanced;;Little;54;Mixed;Organised;49;Normal;53;Normal;66;Normal;Organised;44;Medium;34;Press;51;Normal;Cover
247;378;8521;19/9/2014 0:00;59;Balanced;48;Normal;54;Mixed;Organised;49;Normal;53;Normal;66;Normal;Organised;44;Medium;34;Press;51;Normal;Cover
248;378;8521;10/9/2015 0:00;59;Balanced;48;Normal;54;Mixed;Organised;49;Normal;53;Normal;66;Normal;Organised;44;Medium;34;Press;51;Normal;Cover
249;1796;8191;22/2/2010 0:00;70;Fast;;Little;65;Mixed;Organised;70;Risky;70;Lots;70;Lots;Organised;65;Medium;70;Double;70;Wide;Cover
250;1796;8191;22/2/2011 0:00;36;Balanced;;Little;52;Mixed;Organised;49;Normal;68;Lots;55;Normal;Organised;24;Deep;56;Press;66;Normal;Cover
251;1796;8191;22/2/2012 0:00;48;Balanced;;Little;44;Mixed;Organised;56;Normal;58;Normal;48;Normal;Organised;52;Medium;50;Press;58;Normal;Cover
252;1796;8191;20/9/2013 0:00;54;Balanced;;Little;55;Mixed;Organised;56;Normal;59;Normal;48;Normal;Organised;48;Medium;50;Press;58;Normal;Cover
253;1796;8191;19/9/2014 0:00;48;Balanced;32;Little;74;Long;Organised;72;Risky;59;Normal;58;Normal;Organised;54;Medium;57;Press;58;Normal;Cover
254;1796;8191;10/9/2015 0:00;54;Balanced;32;Little;67;Long;Organised;72;Risky;57;Normal;47;Normal;Organised;63;Medium;62;Press;58;Normal;Cover
255;210;7819;22/2/2010 0:00;65;Balanced;;Little;30;Short;Organised;50;Normal;65;Normal;40;Normal;Organised;70;High;65;Press;70;Wide;Cover
256;210;7819;22/2/2011 0:00;65;Balanced;;Little;35;Mixed;Organised;35;Normal;65;Normal;65;Normal;Organised;55;Medium;45;Press;65;Normal;Cover
257;210;7819;22/2/2012 0:00;48;Balanced;;Little;52;Mixed;Organised;48;Normal;54;Normal;53;Normal;Organised;47;Medium;45;Press;51;Normal;Cover
258;210;7819;20/9/2013 0:00;48;Balanced;;Little;52;Mixed;Organised;48;Normal;54;Normal;53;Normal;Organised;47;Medium;45;Press;51;Normal;Cover
259;210;7819;19/9/2014 0:00;62;Balanced;50;Normal;45;Mixed;Organised;48;Normal;54;Normal;53;Normal;Organised;43;Medium;42;Press;51;Normal;Cover
260;210;7819;10/9/2015 0:00;62;Balanced;50;Normal;45;Mixed;Organised;48;Normal;54;Normal;53;Normal;Organised;43;Medium;42;Press;51;Normal;Cover
261;1842;8529;22/2/2010 0:00;40;Balanced;;Little;30;Short;Organised;30;Safe;35;Normal;55;Normal;Organised;40;Medium;55;Press;60;Normal;Cover
262;1842;8529;22/2/2011 0:00;65;Balanced;;Little;50;Mixed;Organised;50;Normal;65;Normal;50;Normal;Free Form;45;Medium;45;Press;51;Normal;Cover
263;1842;8529;22/2/2012 0:00;40;Balanced;;Little;50;Mixed;Organised;65;Normal;50;Normal;50;Normal;Organised;45;Medium;45;Press;50;Normal;Cover
264;1842;8529;20/9/2013 0:00;63;Balanced;;Little;36;Mixed;Organised;66;Normal;51;Normal;51;Normal;Free Form;46;Medium;56;Press;51;Normal;Cover
265;1842;8529;19/9/2014 0:00;63;Balanced;51;Normal;53;Mixed;Organised;33;Safe;51;Normal;68;Lots;Organised;37;Medium;56;Press;51;Normal;Cover
266;1842;8529;10/9/2015 0:00;67;Fast;32;Little;35;Mixed;Organised;69;Risky;58;Normal;69;Lots;Free Form;65;Medium;65;Press;57;Normal;Offside Trap
267;647;7788;19/9/2014 0:00;45;Balanced;39;Normal;42;Mixed;Organised;46;Normal;56;Normal;57;Normal;Organised;42;Medium;49;Press;47;Normal;Cover
268;647;7788;10/9/2015 0:00;43;Balanced;36;Normal;57;Mixed;Organised;46;Normal;50;Normal;38;Normal;Organised;42;Medium;49;Press;47;Normal;Cover
269;1961;8344;22/2/2010 0:00;65;Balanced;;Little;70;Long;Organised;70;Risky;70;Lots;70;Lots;Organised;70;High;70;Double;70;Wide;Cover
270;1961;8344;22/2/2011 0:00;67;Fast;;Little;49;Mixed;Organised;67;Risky;67;Lots;48;Normal;Organised;46;Medium;47;Press;53;Normal;Cover
271;1961;8344;22/2/2012 0:00;60;Balanced;;Little;64;Mixed;Organised;54;Normal;46;Normal;54;Normal;Organised;47;Medium;43;Press;56;Normal;Cover
272;1961;8344;20/9/2013 0:00;60;Balanced;;Little;69;Long;Organised;54;Normal;59;Normal;62;Normal;Organised;47;Medium;43;Press;56;Normal;Cover
273;1961;8344;19/9/2014 0:00;60;Balanced;29;Little;54;Mixed;Organised;52;Normal;46;Normal;41;Normal;Organised;33;Deep;41;Press;39;Normal;Cover
274;1961;8344;10/9/2015 0:00;60;Balanced;41;Normal;67;Long;Organised;52;Normal;56;Normal;46;Normal;Organised;33;Deep;41;Press;39;Normal;Cover
275;112409;208931;19/9/2014 0:00;32;Slow;46;Normal;31;Short;Organised;47;Normal;36;Normal;54;Normal;Organised;46;Medium;44;Press;51;Normal;Cover
276;112409;208931;10/9/2015 0:00;80;Fast;45;Normal;65;Mixed;Organised;70;Risky;40;Normal;50;Normal;Organised;25;Deep;55;Press;35;Normal;Cover
277;110364;8530;22/2/2010 0:00;35;Balanced;;Little;30;Short;Organised;30;Safe;30;Little;60;Normal;Organised;35;Medium;55;Press;50;Normal;Cover
278;110364;8530;22/2/2011 0:00;65;Balanced;;Little;35;Mixed;Free Form;50;Normal;65;Normal;63;Normal;Organised;35;Medium;55;Press;50;Normal;Offside Trap
279;110364;8530;22/2/2012 0:00;40;Balanced;;Little;50;Mixed;Organised;50;Normal;50;Normal;50;Normal;Organised;25;Deep;50;Press;35;Normal;Cover
280;110364;8530;20/9/2013 0:00;67;Fast;;Little;37;Mixed;Free Form;67;Risky;52;Normal;52;Normal;Organised;37;Medium;57;Press;52;Normal;Cover
281;110364;8530;19/9/2014 0:00;75;Fast;52;Normal;48;Mixed;Organised;53;Normal;52;Normal;36;Normal;Organised;28;Deep;67;Double;52;Normal;Cover
282;110364;8530;10/9/2015 0:00;70;Fast;52;Normal;48;Mixed;Organised;53;Normal;52;Normal;36;Normal;Organised;31;Deep;64;Press;52;Normal;Cover
283;450;9910;22/2/2010 0:00;35;Balanced;;Little;30;Short;Organised;45;Normal;45;Normal;70;Lots;Organised;35;Medium;30;Contain;50;Normal;Offside Trap
284;450;9910;22/2/2011 0:00;43;Balanced;;Little;44;Mixed;Organised;53;Normal;45;Normal;60;Normal;Organised;40;Medium;41;Press;47;Normal;Cover
285;450;9910;22/2/2012 0:00;53;Balanced;;Little;62;Mixed;Organised;59;Normal;68;Lots;52;Normal;Organised;42;Medium;52;Press;68;Wide;Cover
286;450;9910;20/9/2013 0:00;53;Balanced;;Little;62;Mixed;Organised;59;Normal;68;Lots;52;Normal;Free Form;42;Medium;52;Press;68;Wide;Cover
287;450;9910;19/9/2014 0:00;53;Balanced;54;Normal;62;Mixed;Organised;59;Normal;68;Lots;52;Normal;Organised;42;Medium;52;Press;65;Normal;Cover
288;450;9910;10/9/2015 0:00;55;Balanced;59;Normal;38;Mixed;Organised;41;Normal;48;Normal;50;Normal;Free Form;55;Medium;55;Press;59;Normal;Cover
289;78;9925;22/2/2010 0:00;70;Fast;;Little;70;Long;Organised;65;Normal;70;Lots;70;Lots;Organised;60;Medium;70;Double;70;Wide;Cover
290;78;9925;22/2/2011 0:00;54;Balanced;;Little;52;Mixed;Organised;52;Normal;67;Lots;51;Normal;Organised;46;Medium;46;Press;67;Wide;Cover
291;78;9925;22/2/2012 0:00;70;Fast;;Little;58;Mixed;Organised;54;Normal;58;Normal;60;Normal;Organised;50;Medium;50;Press;60;Normal;Cover
292;78;9925;20/9/2013 0:00;50;Balanced;;Little;53;Mixed;Organised;57;Normal;58;Normal;60;Normal;Free Form;55;Medium;51;Press;60;Normal;Cover
293;78;9925;19/9/2014 0:00;70;Fast;52;Normal;58;Mixed;Organised;55;Normal;61;Normal;62;Normal;Organised;51;Medium;54;Press;60;Normal;Cover
294;78;9925;10/9/2015 0:00;54;Balanced;49;Normal;53;Mixed;Organised;51;Normal;51;Normal;62;Normal;Organised;58;Medium;55;Press;56;Normal;Cover
295;1750;9984;22/2/2010 0:00;45;Balanced;;Little;35;Mixed;Organised;70;Risky;45;Normal;55;Normal;Organised;65;Medium;60;Press;70;Wide;Cover
296;1750;9984;22/2/2011 0:00;50;Balanced;;Little;50;Mixed;Free Form;70;Risky;65;Normal;65;Normal;Organised;60;Medium;50;Press;70;Wide;Cover
297;1750;9984;22/2/2012 0:00;68;Fast;;Little;54;Mixed;Organised;55;Normal;68;Lots;42;Normal;Organised;59;Medium;47;Press;62;Normal;Cover
298;1750;9984;20/9/2013 0:00;53;Balanced;;Little;40;Mixed;Organised;55;Normal;68;Lots;42;Normal;Free Form;59;Medium;47;Press;62;Normal;Cover
299;1750;9984;19/9/2014 0:00;53;Balanced;49;Normal;43;Mixed;Organised;52;Normal;58;Normal;42;Normal;Organised;59;Medium;47;Press;62;Normal;Cover
300;1750;9984;10/9/2015 0:00;53;Balanced;49;Normal;43;Mixed;Organised;52;Normal;58;Normal;42;Normal;Organised;59;Medium;47;Press;62;Normal;Cover
301;110915;9880;22/2/2010 0:00;30;Slow;;Little;30;Short;Organised;35;Normal;45;Normal;65;Normal;Organised;50;Medium;30;Contain;50;Normal;Cover
302;110915;9880;22/2/2011 0:00;50;Balanced;;Little;50;Mixed;Organised;35;Normal;35;Normal;50;Normal;Organised;35;Medium;55;Press;50;Normal;Cover
303;110915;9880;22/2/2012 0:00;60;Balanced;;Little;40;Mixed;Organised;50;Normal;35;Normal;65;Normal;Organised;35;Medium;45;Press;50;Normal;Cover
304;110915;9880;20/9/2013 0:00;73;Fast;;Little;44;Mixed;Organised;53;Normal;44;Normal;73;Lots;Organised;39;Medium;49;Press;57;Normal;Cover
305;110915;9880;19/9/2014 0:00;73;Fast;29;Little;41;Mixed;Organised;53;Normal;44;Normal;73;Lots;Organised;39;Medium;49;Press;57;Normal;Cover
306;110915;9880;10/9/2015 0:00;66;Balanced;31;Little;41;Mixed;Organised;53;Normal;44;Normal;66;Normal;Organised;39;Medium;49;Press;57;Normal;Cover
307;5;8455;22/2/2010 0:00;70;Fast;;Little;60;Mixed;Free Form;56;Normal;70;Lots;70;Lots;Free Form;30;Deep;60;Press;35;Normal;Cover
308;5;8455;22/2/2011 0:00;60;Balanced;;Little;50;Mixed;Free Form;60;Normal;60;Normal;80;Lots;Free Form;35;Medium;55;Press;50;Normal;Cover
309;5;8455;22/2/2012 0:00;60;Balanced;;Little;45;Mixed;Organised;55;Normal;45;Normal;45;Normal;Organised;60;Medium;62;Press;46;Normal;Cover
310;5;8455;20/9/2013 0:00;46;Balanced;;Little;41;Mixed;Organised;46;Normal;61;Normal;63;Normal;Organised;42;Medium;43;Press;46;Normal;Cover
311;5;8455;19/9/2014 0:00;67;Fast;52;Normal;38;Mixed;Organised;41;Normal;61;Normal;68;Lots;Organised;39;Medium;41;Press;46;Normal;Cover
312;5;8455;10/9/2015 0:00;67;Fast;41;Normal;36;Mixed;Organised;41;Normal;34;Normal;44;Normal;Organised;39;Medium;41;Press;46;Normal;Cover
313;192;8533;22/2/2010 0:00;45;Balanced;;Little;30;Short;Organised;35;Normal;45;Normal;65;Normal;Organised;30;Deep;70;Double;65;Normal;Offside Trap
314;192;8533;22/2/2011 0:00;45;Balanced;;Little;50;Mixed;Organised;49;Normal;45;Normal;35;Normal;Organised;36;Medium;70;Double;51;Normal;Cover
315;192;8533;22/2/2012 0:00;60;Balanced;;Little;65;Mixed;Organised;50;Normal;50;Normal;65;Normal;Organised;25;Deep;45;Press;50;Normal;Cover
316;192;8533;20/9/2013 0:00;66;Balanced;;Little;67;Long;Organised;52;Normal;51;Normal;66;Normal;Free Form;26;Deep;59;Press;51;Normal;Cover
